0	F3:12,-356	F4:0,1253	AF3:0,1012	AF4:0,103	happy
0	F3:12,-351	F4:0,1258	AF3:0,1012	AF4:0,101	happy
0	F3:12,-349	F4:0,1263	AF3:11,1012	AF4:0,97	happy
0	F3:12,-378	F4:0,1255	AF3:11,996	AF4:0,90	happy
0	F3:12,-400	F4:0,1245	AF3:11,976	AF4:0,79	happy
0	F3:12,-388	F4:0,1248	AF3:11,987	AF4:0,73	happy
0	F3:12,-378	F4:0,1255	AF3:11,1001	AF4:0,68	happy
0	F3:12,-383	F4:0,1255	AF3:11,989	AF4:0,62	happy
0	F3:12,-382	F4:0,1251	AF3:11,993	AF4:0,72	happy
0	F3:12,-373	F4:0,1256	AF3:11,1015	AF4:0,95	happy
0	F3:12,-384	F4:0,1256	AF3:11,1007	AF4:0,94	happy
0	F3:12,-412	F4:0,1240	AF3:11,978	AF4:7,72	happy
0	F3:12,-420	F4:0,1231	AF3:11,978	AF4:7,60	happy
0	F3:12,-415	F4:9,1229	AF3:11,979	AF4:7,49	happy
0	F3:12,-422	F4:9,1231	AF3:11,967	AF4:7,45	happy
0	F3:12,-425	F4:9,1244	AF3:11,963	AF4:7,55	happy
0	F3:12,-421	F4:9,1255	AF3:11,958	AF4:7,45	happy
0	F3:12,-431	F4:9,1238	AF3:11,935	AF4:7,27	happy
0	F3:12,-454	F4:9,1213	AF3:11,915	AF4:7,26	happy
0	F3:12,-467	F4:9,1215	AF3:11,914	AF4:7,32	happy
0	F3:12,-462	F4:9,1225	AF3:11,914	AF4:7,28	happy
0	F3:12,-453	F4:9,1226	AF3:11,910	AF4:7,28	happy
0	F3:12,-445	F4:9,1235	AF3:11,916	AF4:7,45	happy
0	F3:12,-447	F4:9,1244	AF3:11,916	AF4:7,59	happy
0	F3:12,-462	F4:9,1232	AF3:11,908	AF4:7,41	happy
0	F3:12,-474	F4:9,1221	AF3:11,906	AF4:7,27	happy
0	F3:12,-471	F4:9,1220	AF3:11,913	AF4:7,45	happy
0	F3:12,-472	F4:9,1220	AF3:11,915	AF4:7,59	happy
0	F3:12,-481	F4:9,1224	AF3:11,911	AF4:7,69	happy
0	F3:12,-492	F4:9,1228	AF3:11,904	AF4:7,88	happy
0	F3:12,-507	F4:9,1222	AF3:11,899	AF4:7,99	happy
0	F3:12,-506	F4:9,1222	AF3:11,906	AF4:7,94	happy
0	F3:12,-489	F4:9,1227	AF3:11,917	AF4:7,93	happy
0	F3:12,-475	F4:9,1229	AF3:11,925	AF4:7,102	happy
0	F3:12,-470	F4:9,1233	AF3:11,934	AF4:7,99	happy
0	F3:12,-461	F4:9,1247	AF3:11,939	AF4:7,94	happy
0	F3:12,-437	F4:9,1261	AF3:11,944	AF4:7,118	happy
0	F3:12,-423	F4:9,1264	AF3:11,953	AF4:7,137	happy
0	F3:12,-433	F4:9,1261	AF3:11,960	AF4:7,131	happy
0	F3:12,-440	F4:9,1259	AF3:11,956	AF4:7,121	happy
0	F3:12,-445	F4:9,1254	AF3:11,941	AF4:7,109	happy
0	F3:12,-469	F4:9,1238	AF3:11,932	AF4:7,85	happy
0	F3:12,-495	F4:9,1217	AF3:11,935	AF4:7,69	happy
0	F3:12,-506	F4:9,1213	AF3:11,925	AF4:7,59	happy
0	F3:12,-522	F4:9,1218	AF3:11,917	AF4:7,60	happy
0	F3:12,-529	F4:9,1222	AF3:11,936	AF4:7,84	happy
0	F3:12,-505	F4:9,1238	AF3:11,950	AF4:7,103	happy
0	F3:12,-478	F4:9,1256	AF3:11,950	AF4:7,94	happy
0	F3:12,-469	F4:9,1255	AF3:11,952	AF4:7,80	happy
0	F3:12,-472	F4:9,1250	AF3:11,953	AF4:7,89	happy
0	F3:12,-474	F4:9,1254	AF3:11,948	AF4:7,91	happy
