1474254882	F3:0,570	F4:0,1054	AF3:0,942	AF4:0,139	happy
1474254882	F3:0,577	F4:0,1105	AF3:0,949	AF4:0,143	happy
1474254882	F3:0,623	F4:0,969	AF3:0,972	AF4:0,151	happy
1474254882	F3:0,622	F4:0,838	AF3:0,974	AF4:0,149	happy
1474254882	F3:0,571	F4:0,797	AF3:0,952	AF4:0,139	happy
1474254882	F3:0,571	F4:0,707	AF3:0,958	AF4:0,155	happy
1474254882	F3:0,602	F4:0,724	AF3:0,976	AF4:0,180	happy
1474254882	F3:0,611	F4:0,693	AF3:0,974	AF4:0,175	happy
1474254882	F3:0,586	F4:0,492	AF3:0,960	AF4:0,157	happy
1474254882	F3:0,617	F4:0,602	AF3:0,985	AF4:0,171	happy
1474254882	F3:0,635	F4:0,588	AF3:0,998	AF4:0,170	happy
1474254882	F3:0,619	F4:0,502	AF3:0,982	AF4:0,150	happy
1474254882	F3:0,605	F4:0,740	AF3:0,965	AF4:0,147	happy
1474254882	F3:0,630	F4:0,963	AF3:0,974	AF4:0,162	happy
1474254882	F3:0,652	F4:0,1103	AF3:0,983	AF4:0,172	happy
1474254882	F3:0,674	F4:0,1250	AF3:0,997	AF4:0,184	happy
1474254882	F3:0,678	F4:0,1199	AF3:0,1006	AF4:0,181	happy
1474254882	F3:0,657	F4:0,1100	AF3:0,995	AF4:0,166	happy
1474254882	F3:0,649	F4:0,1071	AF3:0,991	AF4:0,165	happy
1474254882	F3:0,659	F4:0,928	AF3:0,993	AF4:0,166	happy
1474254882	F3:0,671	F4:0,817	AF3:0,987	AF4:0,177	happy
1474254882	F3:0,680	F4:0,931	AF3:0,981	AF4:0,196	happy
1474254882	F3:0,692	F4:0,854	AF3:0,984	AF4:0,201	happy
1474254882	F3:0,673	F4:0,637	AF3:0,969	AF4:0,194	happy
1474254882	F3:0,672	F4:0,716	AF3:0,967	AF4:0,196	happy
1474254882	F3:0,653	F4:0,646	AF3:0,966	AF4:0,180	happy
1474254882	F3:0,641	F4:0,599	AF3:0,961	AF4:0,164	happy
1474254882	F3:0,646	F4:0,620	AF3:0,959	AF4:0,165	happy
1474254882	F3:0,682	F4:0,668	AF3:0,975	AF4:0,173	happy
1474254882	F3:0,678	F4:0,1008	AF3:0,964	AF4:0,173	happy
1474254882	F3:0,672	F4:0,1235	AF3:0,953	AF4:0,178	happy
1474254882	F3:0,694	F4:0,1141	AF3:0,970	AF4:0,183	happy
1474254882	F3:0,711	F4:0,1206	AF3:0,983	AF4:0,191	happy
1474254882	F3:0,680	F4:0,1216	AF3:0,962	AF4:0,183	happy
1474254882	F3:0,649	F4:0,948	AF3:0,945	AF4:0,160	happy
1474254883	F3:0,663	F4:0,861	AF3:0,961	AF4:0,168	happy
1474254883	F3:0,660	F4:0,959	AF3:0,964	AF4:0,180	happy
1474254883	F3:0,661	F4:0,880	AF3:0,967	AF4:0,188	happy
1474254883	F3:0,666	F4:0,812	AF3:0,971	AF4:0,206	happy
1474254883	F3:0,645	F4:0,762	AF3:0,959	AF4:0,204	happy
1474254883	F3:0,602	F4:0,552	AF3:0,940	AF4:0,174	happy
1474254883	F3:0,614	F4:0,583	AF3:0,947	AF4:0,171	happy
1474254883	F3:11,619	F4:0,543	AF3:0,947	AF4:0,167	happy
1474254883	F3:11,624	F4:0,525	AF3:0,949	AF4:0,155	happy
1474254883	F3:11,634	F4:0,791	AF3:14,950	AF4:0,160	happy
1474254883	F3:11,650	F4:0,965	AF3:14,950	AF4:0,170	happy
1474254883	F3:11,653	F4:0,1073	AF3:14,944	AF4:0,169	happy
1474254883	F3:11,642	F4:0,1175	AF3:14,940	AF4:0,175	happy
1474254883	F3:11,614	F4:0,1063	AF3:14,929	AF4:0,164	happy
1474254883	F3:11,612	F4:0,981	AF3:14,927	AF4:0,151	happy
1474254883	F3:11,614	F4:0,969	AF3:14,929	AF4:0,155	happy
1474254883	F3:11,584	F4:0,780	AF3:14,920	AF4:0,149	happy
1474254883	F3:11,582	F4:0,653	AF3:14,924	AF4:0,156	happy
1474254883	F3:11,624	F4:0,812	AF3:14,942	AF4:6,181	happy
1474254883	F3:11,625	F4:0,736	AF3:14,945	AF4:6,180	happy
1474254883	F3:11,565	F4:8,472	AF3:14,917	AF4:6,160	happy
1474254883	F3:11,555	F4:8,539	AF3:14,909	AF4:6,162	happy
1474254883	F3:11,559	F4:8,498	AF3:14,910	AF4:6,152	happy
1474254883	F3:11,569	F4:8,483	AF3:14,920	AF4:6,140	happy
1474254883	F3:11,576	F4:8,523	AF3:14,919	AF4:6,142	happy
1474254883	F3:11,565	F4:8,532	AF3:14,908	AF4:6,135	happy
1474254883	F3:11,532	F4:8,868	AF3:14,884	AF4:6,130	happy
1474254883	F3:11,566	F4:8,1184	AF3:14,894	AF4:6,154	happy
1474254883	F3:11,591	F4:8,1078	AF3:14,909	AF4:6,156	happy
1474254883	F3:11,565	F4:8,1016	AF3:14,903	AF4:6,143	happy
1474254883	F3:11,555	F4:8,1053	AF3:14,895	AF4:6,143	happy
1474254883	F3:11,567	F4:8,870	AF3:14,900	AF4:6,134	happy
1474254883	F3:11,534	F4:8,643	AF3:14,896	AF4:6,122	happy
1474254883	F3:11,487	F4:8,593	AF3:14,874	AF4:6,123	happy
1474254883	F3:11,495	F4:8,529	AF3:14,869	AF4:6,132	happy
1474254883	F3:11,534	F4:8,558	AF3:14,893	AF4:6,152	happy
1474254883	F3:11,558	F4:8,580	AF3:14,912	AF4:6,166	happy
1474254883	F3:11,505	F4:8,347	AF3:14,878	AF4:6,135	happy
1474254883	F3:11,466	F4:8,327	AF3:14,852	AF4:6,113	happy
1474254883	F3:11,483	F4:8,304	AF3:14,867	AF4:6,115	happy
1474254883	F3:11,537	F4:8,346	AF3:14,902	AF4:6,124	happy
1474254883	F3:11,546	F4:8,674	AF3:14,893	AF4:6,128	happy
1474254883	F3:11,549	F4:8,896	AF3:14,882	AF4:6,133	happy
1474254883	F3:11,558	F4:8,1002	AF3:14,891	AF4:6,137	happy
1474254883	F3:11,577	F4:8,1129	AF3:14,906	AF4:6,152	happy
1474254883	F3:11,574	F4:8,1092	AF3:14,899	AF4:6,149	happy
1474254883	F3:11,547	F4:8,973	AF3:14,883	AF4:6,125	happy
1474254883	F3:11,519	F4:8,845	AF3:14,874	AF4:6,116	happy
1474254883	F3:11,541	F4:8,682	AF3:14,886	AF4:6,123	happy
1474254883	F3:11,576	F4:8,604	AF3:14,904	AF4:6,140	happy
1474254883	F3:11,553	F4:8,679	AF3:14,899	AF4:6,151	happy
1474254883	F3:11,545	F4:8,575	AF3:14,903	AF4:6,152	happy
1474254883	F3:11,555	F4:8,421	AF3:14,910	AF4:6,154	happy
1474254883	F3:11,554	F4:8,541	AF3:14,906	AF4:6,155	happy
1474254883	F3:11,535	F4:8,452	AF3:14,898	AF4:6,134	happy
1474254883	F3:11,545	F4:8,402	AF3:14,904	AF4:6,123	happy
1474254883	F3:11,525	F4:8,444	AF3:14,887	AF4:6,119	happy
1474254883	F3:11,520	F4:8,508	AF3:14,882	AF4:6,113	happy
1474254883	F3:11,557	F4:8,925	AF3:14,895	AF4:6,130	happy
1474254883	F3:11,590	F4:8,1236	AF3:14,904	AF4:6,158	happy
1474254883	F3:11,569	F4:8,1097	AF3:14,892	AF4:6,144	happy
1474254883	F3:11,562	F4:8,1037	AF3:14,890	AF4:6,135	happy
1474254883	F3:11,583	F4:8,1097	AF3:14,902	AF4:6,148	happy
1474254883	F3:11,591	F4:8,945	AF3:14,908	AF4:6,146	happy
1474254883	F3:11,595	F4:8,797	AF3:14,914	AF4:6,146	happy
1474254883	F3:11,619	F4:8,847	AF3:14,930	AF4:6,163	happy
1474254883	F3:11,622	F4:8,765	AF3:14,937	AF4:6,176	happy
1474254883	F3:11,599	F4:8,672	AF3:14,922	AF4:6,181	happy
1474254883	F3:11,625	F4:8,656	AF3:14,928	AF4:6,182	happy
1474254883	F3:11,627	F4:8,507	AF3:14,935	AF4:6,167	happy
1474254883	F3:11,607	F4:8,548	AF3:14,936	AF4:6,162	happy
1474254883	F3:11,581	F4:8,445	AF3:14,923	AF4:6,149	happy
1474254883	F3:11,582	F4:8,382	AF3:14,919	AF4:6,131	happy
1474254883	F3:11,593	F4:8,742	AF3:14,918	AF4:6,139	happy
1474254883	F3:11,616	F4:8,1029	AF3:14,921	AF4:6,160	happy
1474254883	F3:11,594	F4:8,1091	AF3:14,900	AF4:6,154	happy
1474254883	F3:11,562	F4:8,1141	AF3:14,884	AF4:6,146	happy
1474254883	F3:11,549	F4:8,1094	AF3:14,883	AF4:6,141	happy
1474254883	F3:11,544	F4:8,1015	AF3:14,883	AF4:6,133	happy
1474254883	F3:11,549	F4:8,928	AF3:14,885	AF4:6,133	happy
1474254883	F3:11,553	F4:8,706	AF3:14,887	AF4:6,128	happy
1474254883	F3:11,509	F4:8,479	AF3:14,869	AF4:6,118	happy
1474254883	F3:11,454	F4:8,493	AF3:14,846	AF4:6,120	happy
1474254883	F3:11,483	F4:8,432	AF3:14,866	AF4:6,133	happy
1474254883	F3:11,502	F4:8,307	AF3:14,878	AF4:6,134	happy
1474254883	F3:11,490	F4:6,436	AF3:14,868	AF4:6,133	happy
1474254883	F3:11,473	F4:6,336	AF3:14,857	AF4:6,115	happy
