0	F3:0,262	F4:0,378	AF3:0,669	AF4:0,-189	NOPE
0	F3:0,298	F4:0,418	AF3:0,689	AF4:0,-158	NOPE
0	F3:0,304	F4:0,435	AF3:0,705	AF4:0,-154	NOPE
0	F3:0,302	F4:0,426	AF3:0,700	AF4:0,-165	NOPE
0	F3:0,327	F4:0,441	AF3:0,693	AF4:0,-155	NOPE
0	F3:0,331	F4:0,449	AF3:0,689	AF4:0,-157	NOPE
0	F3:0,331	F4:0,457	AF3:0,699	AF4:0,-158	NOPE
0	F3:0,351	F4:0,482	AF3:0,714	AF4:0,-132	NOPE
0	F3:0,358	F4:0,493	AF3:0,714	AF4:0,-117	NOPE
0	F3:0,353	F4:0,486	AF3:0,713	AF4:0,-125	NOPE
0	F3:0,352	F4:0,488	AF3:0,726	AF4:0,-130	NOPE
0	F3:0,356	F4:0,477	AF3:0,738	AF4:0,-128	NOPE
0	F3:0,357	F4:0,454	AF3:0,733	AF4:0,-120	NOPE
0	F3:0,355	F4:0,456	AF3:0,710	AF4:0,-121	NOPE
0	F3:0,353	F4:0,459	AF3:0,691	AF4:0,-142	NOPE
0	F3:0,355	F4:0,456	AF3:0,699	AF4:0,-143	NOPE
0	F3:0,358	F4:0,463	AF3:0,709	AF4:0,-128	NOPE
0	F3:0,363	F4:0,466	AF3:0,704	AF4:0,-135	NOPE
0	F3:0,378	F4:0,464	AF3:0,703	AF4:0,-145	NOPE
0	F3:0,402	F4:0,492	AF3:0,724	AF4:0,-118	NOPE
0	F3:0,417	F4:0,526	AF3:0,749	AF4:0,-90	NOPE
0	F3:0,417	F4:0,524	AF3:0,753	AF4:0,-101	NOPE
0	F3:0,416	F4:0,527	AF3:0,754	AF4:0,-104	NOPE
0	F3:0,426	F4:0,547	AF3:0,758	AF4:0,-85	NOPE
0	F3:0,434	F4:0,543	AF3:0,748	AF4:0,-96	NOPE
0	F3:0,439	F4:0,534	AF3:0,732	AF4:0,-121	NOPE
0	F3:0,449	F4:0,548	AF3:0,740	AF4:0,-118	NOPE
0	F3:0,444	F4:0,550	AF3:0,749	AF4:0,-129	NOPE
0	F3:0,419	F4:0,528	AF3:0,733	AF4:0,-156	NOPE
0	F3:0,417	F4:0,533	AF3:0,721	AF4:0,-141	NOPE
0	F3:0,450	F4:0,559	AF3:0,738	AF4:0,-114	NOPE
0	F3:0,470	F4:0,569	AF3:0,759	AF4:0,-120	NOPE
0	F3:0,460	F4:0,561	AF3:0,754	AF4:0,-125	NOPE
0	F3:0,464	F4:0,561	AF3:0,747	AF4:0,-103	NOPE
0	F3:0,481	F4:0,581	AF3:0,756	AF4:0,-90	NOPE
0	F3:0,482	F4:0,594	AF3:0,759	AF4:0,-96	NOPE
0	F3:0,490	F4:0,602	AF3:0,772	AF4:0,-84	NOPE
0	F3:0,509	F4:0,615	AF3:0,789	AF4:0,-72	NOPE
0	F3:0,501	F4:0,610	AF3:0,767	AF4:0,-92	NOPE
0	F3:0,482	F4:0,598	AF3:0,743	AF4:0,-107	NOPE
0	F3:10,477	F4:0,602	AF3:0,739	AF4:0,-108	NOPE
0	F3:10,474	F4:0,600	AF3:0,721	AF4:0,-129	NOPE
0	F3:10,476	F4:0,597	AF3:11,708	AF4:0,-135	NOPE
0	F3:10,478	F4:0,609	AF3:11,716	AF4:0,-114	NOPE
0	F3:10,469	F4:0,599	AF3:11,700	AF4:0,-118	NOPE
0	F3:10,474	F4:0,596	AF3:11,678	AF4:0,-129	NOPE
0	F3:10,488	F4:0,623	AF3:11,687	AF4:0,-124	NOPE
